frame_id,car,truck,bus,bike,motor,rider,person,train,pcu_score,congestion_pct,level
006438,5,1,1,0,0,0,0,0,10.5,52.5,MODERATE
000005,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
004120,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
001271,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006310,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
002772,2,0,0,0,0,0,1,0,2.1,10.5,FREE_FLOW
002735,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
006104,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
006031,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
002521,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004825,1,0,0,0,0,0,9,0,1.9,9.5,FREE_FLOW
000190,2,0,0,0,0,0,2,0,2.2,11.0,FREE_FLOW
002256,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005251,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
001860,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
002378,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
005336,1,0,0,1,0,0,5,0,2.0,10.0,FREE_FLOW
007302,1,2,0,0,0,0,0,0,6.0,30.0,MODERATE
006329,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
005376,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
000161,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
007107,12,0,0,0,0,0,0,0,12.0,60.0,HEAVY
001998,1,0,0,2,0,0,4,0,2.4,12.0,FREE_FLOW
005321,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
005593,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
006963,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
005249,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
001345,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
004787,14,0,0,1,0,0,0,0,14.5,72.5,HEAVY
004521,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
000682,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006659,5,0,0,1,0,0,0,0,5.5,27.5,FREE_FLOW
007268,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
007059,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
004691,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
006333,3,0,0,2,0,0,0,0,4.0,20.0,FREE_FLOW
005516,15,0,0,0,0,0,0,0,15.0,75.0,HEAVY
001542,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
001218,2,0,0,1,0,0,0,0,2.5,12.5,FREE_FLOW
003354,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
005442,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
003243,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
002517,10,0,0,2,0,0,1,0,11.1,55.5,MODERATE
006537,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006143,13,1,0,0,0,0,0,0,15.5,77.5,HEAVY
005165,0,0,0,4,0,0,4,0,2.4,12.0,FREE_FLOW
002792,0,0,0,1,0,0,1,0,0.6,3.0,FREE_FLOW
007106,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003766,1,0,0,1,0,0,9,0,2.4,12.0,FREE_FLOW
000556,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
007138,6,1,0,0,0,0,0,0,8.5,42.5,MODERATE
005226,1,0,0,0,0,0,15,0,2.5,12.5,FREE_FLOW
004109,1,0,0,0,0,0,3,0,1.3,6.5,FREE_FLOW
006515,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
002027,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
006593,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
004794,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
000522,4,0,0,0,0,0,4,0,4.4,22.0,FREE_FLOW
003995,0,0,0,0,0,0,3,0,0.3,1.5,FREE_FLOW
007039,6,0,1,0,0,0,0,0,9.0,45.0,MODERATE
005308,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
003115,4,0,0,3,0,0,0,0,5.5,27.5,FREE_FLOW
001726,2,0,1,0,0,0,0,0,5.0,25.0,FREE_FLOW
000103,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002103,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
000660,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003620,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
007440,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
005587,1,0,0,1,0,0,1,0,1.6,8.0,FREE_FLOW
001027,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
003015,9,0,0,1,0,0,0,0,9.5,47.5,MODERATE
004357,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
003286,5,0,0,0,0,0,1,0,5.1,25.5,FREE_FLOW
001468,16,0,0,0,0,0,2,0,16.2,81.0,HEAVY
005354,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
006936,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
001906,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005341,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
006423,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
005217,4,1,0,0,0,0,1,0,6.6,33.0,MODERATE
007322,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000192,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
005431,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
003917,15,0,0,0,0,0,0,0,15.0,75.0,HEAVY
004474,1,0,0,1,0,0,10,0,2.5,12.5,FREE_FLOW
003904,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
005616,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
002955,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
001173,2,1,1,0,0,0,0,0,7.5,37.5,MODERATE
002142,12,0,0,0,0,0,0,0,12.0,60.0,HEAVY
006301,8,0,0,0,0,0,1,0,8.1,40.5,MODERATE
000390,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
006114,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
006159,5,0,0,0,0,0,1,0,5.1,25.5,FREE_FLOW
006323,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002383,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
002208,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001920,1,1,0,1,0,0,0,0,4.0,20.0,FREE_FLOW
004116,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
003771,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004180,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
001372,4,0,0,1,0,0,0,0,4.5,22.5,FREE_FLOW
000420,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005440,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
007190,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
002567,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
002628,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
003129,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002763,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002580,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
004149,1,0,0,2,0,0,2,0,2.2,11.0,FREE_FLOW
000456,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000532,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
001262,11,1,0,0,0,0,2,0,13.7,68.5,HEAVY
004761,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001114,3,0,0,0,0,0,1,0,3.1,15.5,FREE_FLOW
003524,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
002828,1,3,0,0,0,0,0,0,8.5,42.5,MODERATE
004974,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
003031,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003488,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
003763,1,0,0,1,0,0,4,0,1.9,9.5,FREE_FLOW
006519,8,0,0,0,0,0,3,0,8.3,41.5,MODERATE
002659,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001747,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
005589,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
007216,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
004003,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002983,6,0,1,0,0,0,0,0,9.0,45.0,MODERATE
003938,7,0,0,1,0,0,0,0,7.5,37.5,MODERATE
002493,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
007459,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005785,2,1,0,0,0,0,0,0,4.5,22.5,FREE_FLOW
004346,0,0,0,0,0,0,2,0,0.2,1.0,FREE_FLOW
005361,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
004404,2,0,0,1,0,0,0,0,2.5,12.5,FREE_FLOW
003662,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
000775,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
003906,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000681,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
002979,1,0,0,0,0,0,14,0,2.4,12.0,FREE_FLOW
006643,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
000139,2,1,0,0,0,0,0,0,4.5,22.5,FREE_FLOW
004184,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
006204,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002125,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005575,6,0,1,0,0,0,0,0,9.0,45.0,MODERATE
001200,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005923,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
003636,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
006641,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
006494,9,1,0,0,0,0,0,0,11.5,57.5,MODERATE
005453,7,1,0,0,0,0,1,0,9.6,48.0,MODERATE
004070,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004040,1,1,1,0,0,0,0,0,6.5,32.5,MODERATE
005938,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
003472,4,0,0,0,0,0,12,0,5.2,26.0,FREE_FLOW
006368,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
006020,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
003089,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003538,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
004749,3,0,0,3,0,0,0,0,4.5,22.5,FREE_FLOW
003585,9,0,0,1,0,0,0,0,9.5,47.5,MODERATE
003424,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
003444,17,1,0,0,0,0,0,0,19.5,97.5,GRIDLOCK
007428,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
000049,16,0,0,0,0,0,2,0,16.2,81.0,HEAVY
001026,2,0,0,0,0,0,1,0,2.1,10.5,FREE_FLOW
003107,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
006929,10,0,0,0,0,0,1,0,10.1,50.5,MODERATE
003947,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
006544,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
004246,9,0,0,0,0,0,1,0,9.1,45.5,MODERATE
005517,3,0,0,0,0,0,1,0,3.1,15.5,FREE_FLOW
002087,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004103,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002143,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
000407,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
004605,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
003180,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
006165,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
003529,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
004143,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001570,2,0,0,2,0,0,2,0,3.2,16.0,FREE_FLOW
004664,4,0,1,0,0,0,0,0,7.0,35.0,MODERATE
006274,2,0,0,0,0,0,1,0,2.1,10.5,FREE_FLOW
005533,2,0,0,1,0,0,0,0,2.5,12.5,FREE_FLOW
006404,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
005888,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
003708,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
004333,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
006422,5,0,0,1,0,0,14,0,6.9,34.5,MODERATE
007441,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
003460,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
004557,2,2,0,0,0,0,0,0,7.0,35.0,MODERATE
006529,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
001447,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005861,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
005638,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
004661,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
005368,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006142,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
003044,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
007255,2,0,0,1,0,0,2,0,2.7,13.5,FREE_FLOW
000994,6,1,0,0,0,0,0,0,8.5,42.5,MODERATE
007290,1,0,0,0,0,0,5,0,1.5,7.5,FREE_FLOW
000264,15,1,0,0,0,0,1,0,17.6,88.0,GRIDLOCK
001462,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
002569,7,0,0,0,0,0,1,0,7.1,35.5,MODERATE
001036,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002491,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000410,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
003036,1,0,4,0,0,0,0,0,13.0,65.0,HEAVY
000148,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001079,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003170,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005724,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002329,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000112,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
001620,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
001923,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
005143,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
002013,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001305,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
004131,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
003698,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
001813,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
001454,0,0,0,0,0,0,6,0,0.6,3.0,FREE_FLOW
005198,10,0,0,1,0,0,0,0,10.5,52.5,MODERATE
000797,1,0,0,0,0,0,1,0,1.1,5.5,FREE_FLOW
001535,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
004492,15,1,0,0,0,0,0,0,17.5,87.5,GRIDLOCK
005514,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
002589,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
002760,3,0,1,0,0,0,0,0,6.0,30.0,MODERATE
003799,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
000722,1,0,0,2,0,0,2,0,2.2,11.0,FREE_FLOW
006934,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000866,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005736,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
006095,3,0,0,0,0,0,1,0,3.1,15.5,FREE_FLOW
003405,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
005812,0,0,4,0,0,0,5,0,12.5,62.5,HEAVY
000618,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
000701,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
004255,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004569,2,0,0,1,0,0,2,0,2.7,13.5,FREE_FLOW
000919,8,0,0,1,0,0,0,0,8.5,42.5,MODERATE
000346,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
000453,5,0,0,1,0,0,0,0,5.5,27.5,FREE_FLOW
006175,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
001143,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
001602,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
004848,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002719,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
003915,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
007390,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
000983,6,0,0,1,0,0,0,0,6.5,32.5,MODERATE
004217,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
003162,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
003061,4,0,0,2,0,0,0,0,5.0,25.0,FREE_FLOW
006216,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
007069,8,1,0,0,0,0,0,0,10.5,52.5,MODERATE
007405,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004016,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
002171,4,0,0,1,0,0,9,0,5.4,27.0,FREE_FLOW
000649,6,0,1,0,0,0,0,0,9.0,45.0,MODERATE
006127,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
005031,0,0,0,2,0,0,7,0,1.7,8.5,FREE_FLOW
006349,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000661,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000317,0,0,0,4,0,0,6,0,2.6,13.0,FREE_FLOW
001592,7,0,0,2,0,0,2,0,8.2,41.0,MODERATE
004736,3,0,0,1,0,0,0,0,3.5,17.5,FREE_FLOW
002681,5,1,0,0,0,0,1,0,7.6,38.0,MODERATE
000060,3,0,0,1,0,0,0,0,3.5,17.5,FREE_FLOW
001947,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
000492,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
000496,0,0,0,0,0,0,3,0,0.3,1.5,FREE_FLOW
006583,1,0,0,0,0,0,18,0,2.8,14.0,FREE_FLOW
000373,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
002705,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
002039,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
004384,3,0,0,4,0,0,1,0,5.1,25.5,FREE_FLOW
003808,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
001451,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000893,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
003858,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
005537,12,0,0,0,0,0,0,0,12.0,60.0,HEAVY
003927,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
003627,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005865,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
006988,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003037,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
000212,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
004173,3,0,0,0,0,0,1,0,3.1,15.5,FREE_FLOW
002947,12,1,0,0,0,0,0,0,14.5,72.5,HEAVY
001586,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005946,16,1,0,0,0,0,0,0,18.5,92.5,GRIDLOCK
002729,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005675,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
001873,0,0,0,0,0,0,2,0,0.2,1.0,FREE_FLOW
006820,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
001956,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
007299,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006448,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
002945,3,0,0,0,0,0,1,0,3.1,15.5,FREE_FLOW
001295,2,0,0,3,0,0,2,0,3.7,18.5,FREE_FLOW
001554,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
006872,1,0,0,0,0,0,6,0,1.6,8.0,FREE_FLOW
003469,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
002601,11,0,0,0,0,0,1,0,11.1,55.5,MODERATE
005693,6,0,0,1,0,0,0,0,6.5,32.5,MODERATE
000540,14,0,0,0,0,0,0,0,14.0,70.0,HEAVY
003630,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
003312,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
004028,3,0,0,0,0,0,8,0,3.8,19.0,FREE_FLOW
000555,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
005032,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
007470,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
001710,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
001047,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
004046,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
006840,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
007066,6,0,1,0,0,0,0,0,9.0,45.0,MODERATE
003566,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
005117,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
000475,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
006084,14,0,0,0,0,0,0,0,14.0,70.0,HEAVY
000535,4,0,0,1,0,0,12,0,5.7,28.5,FREE_FLOW
001401,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
004414,2,0,0,0,0,0,2,0,2.2,11.0,FREE_FLOW
002474,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
000140,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
003033,5,1,0,0,0,0,1,0,7.6,38.0,MODERATE
006613,1,0,0,0,0,0,7,0,1.7,8.5,FREE_FLOW
002141,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
006475,1,0,0,1,0,0,10,0,2.5,12.5,FREE_FLOW
004435,6,1,0,0,0,0,0,0,8.5,42.5,MODERATE
000040,1,0,0,0,0,0,1,0,1.1,5.5,FREE_FLOW
007354,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
005762,13,0,0,1,0,0,0,0,13.5,67.5,HEAVY
004179,9,2,0,0,0,0,1,0,14.1,70.5,HEAVY
002667,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
005718,6,0,0,0,0,0,3,0,6.3,31.5,MODERATE
006997,3,0,0,1,0,0,1,0,3.6,18.0,FREE_FLOW
003802,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
006213,13,0,0,0,0,0,2,0,13.2,66.0,HEAVY
004252,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002214,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006008,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
000829,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004520,8,0,0,2,0,0,0,0,9.0,45.0,MODERATE
001962,4,0,0,1,0,0,0,0,4.5,22.5,FREE_FLOW
005162,14,0,0,1,0,0,0,0,14.5,72.5,HEAVY
004159,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
001531,3,0,0,0,0,0,1,0,3.1,15.5,FREE_FLOW
001199,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
001527,2,1,0,0,0,0,0,0,4.5,22.5,FREE_FLOW
007175,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
002120,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
002403,1,0,0,0,0,0,1,0,1.1,5.5,FREE_FLOW
003320,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
001763,5,0,0,0,0,0,2,0,5.2,26.0,FREE_FLOW
007044,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
002801,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004486,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
004054,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
006889,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
006456,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
006910,6,1,0,0,0,0,2,0,8.7,43.5,MODERATE
007075,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
004620,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
000750,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
007028,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
004772,10,0,0,0,0,0,1,0,10.1,50.5,MODERATE
004603,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
007254,0,0,0,0,0,0,3,0,0.3,1.5,FREE_FLOW
004977,2,0,0,0,0,0,1,0,2.1,10.5,FREE_FLOW
004552,4,0,0,1,0,0,0,0,4.5,22.5,FREE_FLOW
003684,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
005670,0,0,0,0,0,0,4,0,0.4,2.0,FREE_FLOW
004128,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
005944,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
004850,2,0,0,2,0,0,3,0,3.3,16.5,FREE_FLOW
000079,5,1,1,0,0,0,0,0,10.5,52.5,MODERATE
000352,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
006759,1,0,1,0,0,0,0,0,4.0,20.0,FREE_FLOW
003427,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004366,9,1,0,0,0,0,0,0,11.5,57.5,MODERATE
000754,7,0,0,1,0,0,0,0,7.5,37.5,MODERATE
000338,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
003743,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
003106,1,0,0,2,0,0,2,0,2.2,11.0,FREE_FLOW
001905,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000630,1,2,0,0,0,0,0,0,6.0,30.0,MODERATE
000430,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
003926,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004899,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
